OTA,Product ID,Activity Title,Main POI,Language,Tour Type,Group size,Meals,Departure City,Departure time,Travel Date,Check Date_Time (GMT+8),Lowest_Price_AID,Price_USD,Price_Destination_Local,Supplier,Package,Rating,Review Count,Order Count,Notes (platform extras),SKU Review
Klook,89733,Mt. Fuji Day Tour: Flower Sightseeing & Outlet Shopping from Tokyo,mt fuji,Japanese,Join,big,,Tokyo,07:40,2026-04-25,2026-04-24T02:07:23.355Z,https://www.klook.com/en-US/activity/89733-mtfuji-day-tour-flower-sightseeing-and-outlet-shopping-from-tokyo/,48.25,$48.25,,Shopping tour with Japanese noodle soup set — Shopping tour with Japanese noodle soup set,4.5,,100000,"screenshot_path=data/screenshots/klook-89733.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_63,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,89733,Mt. Fuji Day Tour: Flower Sightseeing & Outlet Shopping from Tokyo,mt fuji,Japanese,Join,big,,Tokyo,07:40,2026-04-27,2026-04-26T01:48:29.399Z,https://www.klook.com/en-US/activity/89733-mtfuji-day-tour-flower-sightseeing-and-outlet-shopping-from-tokyo/,50.89,$50.89,,Shopping tour with Japanese noodle soup set — Shopping tour with Japanese noodle soup set,4.5,,100000,"screenshot_path=data/screenshots/klook-89733.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_63,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,89733,Mt. Fuji Day Tour: Flower Sightseeing & Outlet Shopping from Tokyo,mt fuji,Chinese,Join,big,Yes,Tokyo,07:40,2026-04-22,2026-04-21T10:52:52.621Z,https://www.klook.com/en-US/activity/89733-mtfuji-day-tour-flower-sightseeing-and-outlet-shopping-from-tokyo/,48.55,$48.55,,Shopping tour without meal — Shopping tour without meal,4.5,,100000,"screenshot_path=data/screenshots/klook-89733.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_63,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,89733,Mt. Fuji Day Tour: Flower Sightseeing & Outlet Shopping from Tokyo,mt fuji,English,Join,big,Yes,Tokyo,07:40,2026-04-22,2026-04-21T10:52:52.621Z,https://www.klook.com/en-US/activity/89733-mtfuji-day-tour-flower-sightseeing-and-outlet-shopping-from-tokyo/,48.55,$48.55,,Shopping tour without meal — Shopping tour without meal,4.5,,100000,"screenshot_path=data/screenshots/klook-89733.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_63,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,89733,Mt. Fuji Day Tour: Flower Sightseeing & Outlet Shopping from Tokyo,mt fuji,Chinese,Join,big,Yes,Tokyo,07:40,2026-04-23,2026-04-22T02:12:43.462Z,https://www.klook.com/en-US/activity/89733-mtfuji-day-tour-flower-sightseeing-and-outlet-shopping-from-tokyo/,48.39,$48.39,,Shopping tour without meal — Shopping tour without meal,4.5,,100000,"screenshot_path=data/screenshots/klook-89733.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_63,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,89733,Mt. Fuji Day Tour: Flower Sightseeing & Outlet Shopping from Tokyo,mt fuji,English,Join,big,Yes,Tokyo,07:40,2026-04-23,2026-04-22T02:12:43.462Z,https://www.klook.com/en-US/activity/89733-mtfuji-day-tour-flower-sightseeing-and-outlet-shopping-from-tokyo/,48.39,$48.39,,Shopping tour without meal — Shopping tour without meal,4.5,,100000,"screenshot_path=data/screenshots/klook-89733.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_63,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,89733,Mt. Fuji Day Tour: Flower Sightseeing & Outlet Shopping from Tokyo,mt fuji,Chinese,Join,big,Yes,Tokyo,07:40,2026-04-25,2026-04-24T02:07:23.355Z,https://www.klook.com/en-US/activity/89733-mtfuji-day-tour-flower-sightseeing-and-outlet-shopping-from-tokyo/,48.25,$48.25,,Shopping tour without meal — Shopping tour without meal,4.5,,100000,"screenshot_path=data/screenshots/klook-89733.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_63,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,89733,Mt. Fuji Day Tour: Flower Sightseeing & Outlet Shopping from Tokyo,mt fuji,English,Join,big,Yes,Tokyo,07:40,2026-04-25,2026-04-24T02:07:23.355Z,https://www.klook.com/en-US/activity/89733-mtfuji-day-tour-flower-sightseeing-and-outlet-shopping-from-tokyo/,48.25,$48.25,,Shopping tour without meal — Shopping tour without meal,4.5,,100000,"screenshot_path=data/screenshots/klook-89733.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_63,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,89733,Mt. Fuji Day Tour: Flower Sightseeing & Outlet Shopping from Tokyo,mt fuji,Chinese,Join,big,Yes,Tokyo,07:40,2026-04-27,2026-04-26T01:48:29.399Z,https://www.klook.com/en-US/activity/89733-mtfuji-day-tour-flower-sightseeing-and-outlet-shopping-from-tokyo/,50.89,$50.89,,Shopping tour without meal — Shopping tour without meal,4.5,,100000,"screenshot_path=data/screenshots/klook-89733.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_63,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,89733,Mt. Fuji Day Tour: Flower Sightseeing & Outlet Shopping from Tokyo,mt fuji,English,Join,big,Yes,Tokyo,07:40,2026-04-27,2026-04-26T01:48:29.399Z,https://www.klook.com/en-US/activity/89733-mtfuji-day-tour-flower-sightseeing-and-outlet-shopping-from-tokyo/,50.89,$50.89,,Shopping tour without meal — Shopping tour without meal,4.5,,100000,"screenshot_path=data/screenshots/klook-89733.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1875,w_3000,x_0,y_63,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,73302,"Seasonal Mt. Fuji Scenic Views, Fruit Picking and Ropeway!",mt fuji,Chinese,Join,big,,,08:00,2026-04-22,2026-04-21T10:54:03.880Z,https://www.klook.com/en-US/activity/73302-fuji-day-tour-fruits-picking-from-tokyo/,83.80,$83.80,"H.I.S. Co., Ltd",Chinese-speaking tour guide — Chinese-speaking tour guide,4.6,915,30000,"screenshot_path=data/screenshots/klook-73302.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1251,w_2000,x_0,y_41,z_0.2/w_1265…; section_titles=(7 items)",unverified
Klook,73302,"Seasonal Mt. Fuji Scenic Views, Fruit Picking and Ropeway!",mt fuji,Chinese,Join,big,,,08:00,2026-04-23,2026-04-22T02:14:30.714Z,https://www.klook.com/en-US/activity/73302-fuji-day-tour-fruits-picking-from-tokyo/,83.55,$83.55,"H.I.S. Co., Ltd",Chinese-speaking tour guide — Chinese-speaking tour guide,4.6,915,30000,"screenshot_path=data/screenshots/klook-73302.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1251,w_2000,x_0,y_41,z_0.2/w_1265…; section_titles=(7 items)",unverified
Klook,73302,"Seasonal Mt. Fuji Scenic Views, Fruit Picking and Ropeway!",mt fuji,Chinese,Join,big,,,08:00,2026-04-27,2026-04-26T01:59:49.890Z,https://www.klook.com/en-US/activity/73302-fuji-day-tour-fruits-picking-from-tokyo/,83.55,$83.55,"H.I.S. Co., Ltd",Chinese-speaking tour guide — Chinese-speaking tour guide,4.6,915,30000,"screenshot_path=data/screenshots/klook-73302.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1251,w_2000,x_0,y_41,z_0.2/w_1265…; section_titles=(7 items)",unverified
Klook,73302,"Seasonal Mt. Fuji Scenic Views, Fruit Picking and Ropeway!",mt fuji,English,Join,big,,,08:00,2026-04-22,2026-04-21T10:54:03.880Z,https://www.klook.com/en-US/activity/73302-fuji-day-tour-fruits-picking-from-tokyo/,83.80,$83.80,"H.I.S. Co., Ltd",English-speaking tour guide — English-speaking tour guide,4.6,915,30000,"screenshot_path=data/screenshots/klook-73302.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1251,w_2000,x_0,y_41,z_0.2/w_1265…; section_titles=(7 items)",unverified
Klook,73302,"Seasonal Mt. Fuji Scenic Views, Fruit Picking and Ropeway!",mt fuji,English,Join,big,,,08:00,2026-04-23,2026-04-22T02:14:30.714Z,https://www.klook.com/en-US/activity/73302-fuji-day-tour-fruits-picking-from-tokyo/,83.55,$83.55,"H.I.S. Co., Ltd",English-speaking tour guide — English-speaking tour guide,4.6,915,30000,"screenshot_path=data/screenshots/klook-73302.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1251,w_2000,x_0,y_41,z_0.2/w_1265…; section_titles=(7 items)",unverified
Klook,73302,"Seasonal Mt. Fuji Scenic Views, Fruit Picking and Ropeway!",mt fuji,English,Join,big,,,08:00,2026-04-27,2026-04-26T01:59:49.890Z,https://www.klook.com/en-US/activity/73302-fuji-day-tour-fruits-picking-from-tokyo/,83.55,$83.55,"H.I.S. Co., Ltd",English-speaking tour guide — English-speaking tour guide,4.6,915,30000,"screenshot_path=data/screenshots/klook-73302.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1251,w_2000,x_0,y_41,z_0.2/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,Chinese,Join,big,,Tokyo,07:20,2026-04-22,2026-04-21T10:53:10.397Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,51.09,$51.09,フェニックスジャパン株式会社,Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket) — Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket),4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,English,Join,big,,Tokyo,07:20,2026-04-22,2026-04-21T10:53:10.397Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,51.09,$51.09,フェニックスジャパン株式会社,Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket) — Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket),4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,Japanese,Join,big,,Tokyo,07:20,2026-04-22,2026-04-21T10:53:10.397Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,51.09,$51.09,フェニックスジャパン株式会社,Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket) — Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket),4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,Chinese,Join,big,,Tokyo,07:20,2026-04-23,2026-04-22T02:13:04.677Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,50.89,$50.89,フェニックスジャパン株式会社,Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket) — Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket),4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,English,Join,big,,Tokyo,07:20,2026-04-23,2026-04-22T02:13:04.677Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,50.89,$50.89,フェニックスジャパン株式会社,Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket) — Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket),4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,Japanese,Join,big,,Tokyo,07:20,2026-04-23,2026-04-22T02:13:04.677Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,50.89,$50.89,フェニックスジャパン株式会社,Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket) — Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket),4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,Chinese,Join,big,,Tokyo,07:20,2026-04-25,2026-04-24T02:07:38.664Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,50.79,$50.79,フェニックスジャパン株式会社,Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket) — Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket),4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,English,Join,big,,Tokyo,07:20,2026-04-25,2026-04-24T02:07:38.664Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,50.79,$50.79,フェニックスジャパン株式会社,Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket) — Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket),4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,Japanese,Join,big,,Tokyo,07:20,2026-04-25,2026-04-24T02:07:38.664Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,50.79,$50.79,フェニックスジャパン株式会社,Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket) — Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket),4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,Chinese,Join,big,,Tokyo,07:20,2026-04-27,2026-04-26T01:48:41.242Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,50.95,$50.95,フェニックスジャパン株式会社,Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket) — Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket),4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,English,Join,big,,Tokyo,07:20,2026-04-27,2026-04-26T01:48:41.242Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,50.95,$50.95,フェニックスジャパン株式会社,Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket) — Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket),4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,Japanese,Join,big,,Tokyo,07:20,2026-04-27,2026-04-26T01:48:41.242Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,50.95,$50.95,フェニックスジャパン株式会社,Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket) — Lake Kawaguchi + Hakone - Meeting point collection (including Owakudani ropeway ticket),4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,Chinese,Join,big,,Tokyo,07:20,2026-04-22,2026-04-21T10:53:10.397Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,51.09,$51.09,フェニックスジャパン株式会社,Panoramic view of Lake Kawaguchi including the cable car @ regular meeting — Panoramic view of Lake Kawaguchi including the cable car @ regular meeting,4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
Klook,110635,"[Mount Fuji, Hakone, Kawaguchiko Flower Viewing] Owakudani with Ropeway & Lawson Convenience Store & Arakurayama Sengen Park & Lake Kawaguchiko Oishi Park Day Trip (From Tokyo)",mt fuji,English,Join,big,,Tokyo,07:20,2026-04-22,2026-04-21T10:53:10.397Z,https://www.klook.com/en-US/activity/110635-mount-fuji-tenku-no-torii-oshino-hakkai-day-tour-from-tokyo/,51.09,$51.09,フェニックスジャパン株式会社,Panoramic view of Lake Kawaguchi including the cable car @ regular meeting — Panoramic view of Lake Kawaguchi including the cable car @ regular meeting,4.8,4600,20000,"screenshot_path=data/screenshots/klook-110635.png; image_count=10; first_image=https://res.klook.com/image/upload/c_crop,h_1567,w_2507,x_0,y_52,z_0.3/w_1265…; section_titles=(7 items)",unverified
